156810,7.25,0.07,11803,15996,-15.49145,-15.3
156837,7.1,0.07,11802,15982,-16.62024,-15.3
156864,7.03,0.15,11802,15973,-17.41858,-15.3
157323,6.88,0.07,11801,15968,-17.7489,-15.3
157349,6.74,0.15,11804,15970,-17.91089,-15.3
157377,6.88,0.07,11808,15976,-17.83118,-15.3
157405,6.96,0.15,11811,15981,-17.72693,-15.3
157431,6.88,0.07,11815,15986,-17.73596,-15.3
157905,6.59,0.07,11809,15988,-16.87988,-15.3
157932,6.59,0.07,11805,16001,-15.27417,-15.3
157960,6.59,0.07,11804,16014,-14.00781,-15.3
157987,6.45,0.07,11804,16024,-13.12085,-15.3
158015,6.67,0.22,11805,16032,-12.52429,-15.3
158502,7.1,0.07,11807,16021,-13.72644,-15.3
158529,7.1,0.22,11812,16012,-15.09033,-15.3
158557,7.1,0.22,11818,16009,-16.03516,-15.3
158584,7.03,0.15,11823,16008,-16.68933,-15.3
158612,7.1,0.07,11826,16008,-17.02869,-15.3
159053,6.88,0.07,11825,16003,-17.35925,-15.3
159080,6.81,0.07,11828,16004,-17.60986,-15.3
159108,6.74,0.15,11831,16007,-17.68311,-15.3
159135,6.74,0.15,11833,16011,-17.55444,-15.3
159163,6.74,0.15,11836,16014,-17.62769,-15.3
159631,6.45,0.15,11830,16013,-17.03772,-15.3
159657,6.67,0.22,11824,16022,-15.56067,-15.3
159685,6.45,0.22,11820,16031,-14.30981,-15.3
159713,6.45,0.07,11819,16038,-13.57581,-15.3
159740,6.52,0.07,11818,16044,-12.93042,-15.3
160211,6.88,0.07,11819,16033,-14.01941,-15.3
160238,6.88,0.15,11822,16025,-15.06836,-15.3
160266,6.81,0.07,11825,16024,-15.49646,-15.3
160293,6.74,0.07,11828,16023,-15.92444,-15.3
160321,6.88,0.07,11831,16023,-16.26379,-15.3
160728,6.74,0.07,11830,16016,-16.77161,-15.3
160754,6.74,0.22,11832,16017,-16.90906,-15.3
160782,6.74,0,11833,16019,-16.84485,-15.3
160809,6.74,0.15,11835,16023,-16.71619,-15.3
160837,6.74,0,11836,16026,-16.56323,-15.3
161257,6.67,0.07,11833,16022,-16.57874,-15.3
161284,6.45,0,11833,16024,-16.40137,-15.3
161311,6.52,0.22,11835,16028,-16.27271,-15.3
161339,6.59,0.22,11836,16033,-15.94238,-15.3
161367,6.52,0.22,11838,16036,-15.90259,-15.3
161759,6.45,0.07,11836,16031,-16.11975,-15.3
161785,6.52,0.22,11834,16033,-15.71619,-15.3
161813,6.45,0.07,11834,16038,-15.27258,-15.3
161841,6.67,0.07,11836,16043,-15.0553,-15.3
161868,6.45,0.15,11837,16048,-14.72498,-15.3
162260,6.59,0.07,11836,16041,-15.23267,-15.3
162287,6.59,0.07,11837,16039,-15.52332,-15.3
162315,6.59,0.07,11839,16041,-15.57202,-15.3
162342,6.59,0.07,11840,16043,-15.50781,-15.3
162370,6.59,0.07,11841,16045,-15.4436,-15.3
162742,6.59,0.07,11840,16038,-15.95129,-15.3
162768,6.52,0.15,11842,16037,-16.26624,-15.3
162796,6.59,0.07,11843,16039,-16.20203,-15.3
162824,6.45,0.15,11845,16042,-16.16211,-15.3
162851,6.59,0.07,11846,16044,-16.09778,-15.3
163253,6.37,0.22,11842,16040,-16.00012,-15.3
163279,6.37,0.07,11839,16044,-15.30591,-15.3
163307,6.15,0.07,11839,16049,-14.86243,-15.3
163335,6.37,0.15,11839,16054,-14.41895,-15.3
163362,6.37,0.07,11840,16058,-14.17725,-15.3
163777,6.45,0.07,11839,16049,-14.86243,-15.3
163804,6.45,0.07,11839,16045,-15.21728,-15.3
163831,6.67,0.07,11840,16045,-15.33044,-15.3
163859,6.59,0.15,11842,16046,-15.4679,-15.3
163887,6.67,0.15,11843,16047,-15.49231,-15.3
164261,6.59,0.15,11842,16039,-16.08887,-15.3
164288,6.59,0.15,11843,16037,-16.3794,-15.3
164316,6.59,0.07,11844,16039,-16.31519,-15.3
164343,6.45,0.07,11844,16041,-16.1377,-15.3
164371,6.59,0,11846,16043,-16.18652,-15.3
164775,6.37,0.07,11845,16036,-16.69434,-15.3
164802,6.45,0,11846,16035,-16.89612,-15.3
164830,6.45,0.07,11847,16038,-16.74316,-15.3
164857,6.45,0.07,11849,16042,-16.61462,-15.3
164885,6.37,0.15,11851,16045,-16.57471,-15.3
165307,6.23,0.15,11840,16048,-15.06433,15.3
165334,6.3,0.07,11827,16062,-12.35181,15.3
165361,6.23,0.22,11821,16074,-10.60864,15.3
165389,6.23,0.15,11816,16083,-9.24475,15.3
165416,6.01,0.07,11814,16090,-8.39758,15.3
166182,2.86,5.49,11844,16064,-14.09753,15.3
166209,2.86,5.49,11923,16016,-27.29175,15.3
166237,2.42,5.49,11971,15990,-35.02783,15.3
166264,2.2,5.49,11985,16015,-34.39392,15.3
166292,2.05,5.42,12004,16077,-31.04346,15.3
166320,1.9,5.49,12016,16158,-25.21582,15.3
166348,1.68,5.49,12006,16248,-16.10132,15.3
166376,1.46,5.42,11992,16319,-8.2196,15.3
166404,1.32,5.35,11969,16350,-2.86804,15.3
167182,-0.07,7.47,11917,16344,2.48193,15.3
167208,-0.29,7.47,11876,16303,3.48303,15.3
167236,-0.29,7.32,11845,16272,4.23987,15.3
167263,-0.29,7.4,11821,16248,4.82581,15.3
167290,-0.22,7.54,11803,16230,5.26526,15.3
168057,-0.59,8.2,11787,16218,6.01074,15.3
168084,-0.44,8.2,11762,16211,8.2179,15.3
168112,-0.44,8.2,11745,16204,9.5199,15.3
168139,-0.44,8.2,11734,16200,10.40942,15.3
168166,-0.44,8.2,11725,16198,11.25012,15.3
168710,-0.44,8.64,11717,16192,11.6228,15.3
168736,-0.37,8.5,11705,16193,13.06909,15.3
168764,-0.44,8.42,11698,16195,14.03821,15.3
168792,-0.44,8.42,11693,16196,14.69263,15.3
168819,-0.44,8.42,11690,16198,15.20935,15.3
169189,-0.59,8.35,11689,16189,14.52405,15.3
169216,-0.59,8.2,11691,16184,13.85437,15.3
169243,-0.44,8.35,11694,16183,13.42627,15.3
169271,-0.37,8.35,11697,16183,13.08691,15.3
169298,-0.37,8.35,11698,16185,13.15112,15.3
169759,-0.44,8.64,11692,16185,13.82983,15.3
169786,-0.44,8.72,11686,16195,15.39563,15.3
169814,-0.44,8.5,11682,16204,16.64649,15.3
169841,-0.44,8.5,11681,16211,17.38062,15.3
169869,-0.44,8.5,11680,16215,17.84839,15.3
170347,-0.44,8.06,11683,16206,16.71069,15.3
170374,-0.51,7.98,11690,16199,15.2981,15.3
170401,-0.51,7.98,11696,16196,14.35327,15.3
170429,-0.44,7.98,11701,16196,13.7876,15.3
170457,-0.51,8.06,11706,16196,13.22205,15.3
170914,-0.44,8.42,11705,16189,12.71423,15.3
170941,-0.44,8.28,11707,16187,12.31055,15.3
170969,-0.44,8.2,11709,16186,11.99561,15.3
170996,-0.44,8.42,11711,16189,12.03552,15.3
171024,-0.44,8.28,11713,16191,11.98657,15.3
171535,-0.44,8.57,11706,16188,12.51233,15.3
171561,-0.44,8.57,11698,16196,14.12695,15.3
171589,-0.44,8.5,11693,16203,15.31348,15.3
171617,-0.44,8.5,11691,16209,16.0719,15.3
171644,-0.51,8.5,11689,16214,16.7417,15.3
172075,-0.44,8.28,11689,16205,15.94336,15.3
172101,-0.51,8.42,11692,16200,15.1604,15.3
172129,-0.51,8.2,11695,16201,14.90979,15.3
172156,-0.37,8.28,11699,16202,14.54614,15.3
172184,-0.44,8.2,11701,16203,14.40845,15.3
172589,-0.44,8.35,11700,16196,13.90076,15.3
172615,-0.44,8.28,11702,16193,13.40845,15.3
172643,-0.44,8.28,11704,16193,13.18213,15.3
172670,-0.51,8.2,11706,16194,13.04456,15.3
172698,-0.44,8.28,11708,16195,12.9071,15.3
173169,-0.44,8.64,11704,16189,12.82727,15.3
173196,-0.37,8.57,11701,16190,13.25537,15.3
173223,-0.51,8.5,11700,16192,13.5459,15.3
173251,-0.51,8.5,11700,16194,13.72327,15.3
173279,-0.51,8.72,11699,16197,14.10254,15.3
173697,-0.44,8.72,11694,16195,14.49072,15.3
173723,-0.44,8.57,11689,16201,15.5885,15.3
173751,-0.44,8.57,11686,16207,16.46008,15.3
173778,-0.37,8.57,11685,16212,17.01672,15.3
173806,-0.51,8.5,11685,16215,17.28284,15.3
174259,-0.44,8.42,11686,16205,16.28272,15.3
174285,-0.44,7.91,11691,16199,15.18494,15.3
174313,-0.44,7.91,11694,16198,14.75684,15.3
174341,-0.44,8.28,11697,16198,14.41748,15.3
174368,-0.44,8.2,11694,16220,16.70837,15.3
174796,-0.44,8.13,11696,16208,15.41772,15.3
174823,-0.37,7.98,11701,16196,13.7876,15.3
174851,-0.44,7.91,11706,16188,12.51233,15.3
174878,-0.44,7.91,11710,16185,11.7937,15.3
174906,-0.51,7.91,11713,16184,11.36572,15.3
175446,-0.51,8.42,11708,16182,11.75391,15.3
175472,-0.44,8.35,11704,16187,12.6499,15.3
175500,-0.37,8.42,11703,16191,13.1178,15.3
175527,-0.44,8.28,11701,16197,13.87622,15.3
175555,-0.44,8.35,11701,16202,14.31982,15.3
175964,-0.51,8.42,11698,16194,13.94946,15.3
175990,-0.44,8.2,11698,16190,13.59473,15.3
176018,-0.44,8.2,11699,16189,13.39294,15.3
176046,-0.51,8.42,11700,16191,13.45715,15.3
176073,-0.44,8.42,11700,16192,13.5459,15.3
176517,-0.44,8.64,11693,16192,14.33777,15.3
176543,-0.51,8.57,11685,16204,16.30713,15.3
176571,-0.51,8.5,11680,16213,17.67102,15.3
176599,-0.51,8.72,11677,16220,18.63147,15.3
176626,-0.37,8.57,11675,16225,19.30115,15.3
177169,-0.51,7.91,11678,16212,17.80859,15.3
177196,-0.51,7.91,11685,16199,15.86365,15.3
177223,-0.44,8.06,11692,16192,14.45081,15.3
177251,-0.51,7.91,11698,16188,13.41724,15.3
177278,-0.44,7.91,11703,16187,12.76306,15.3
177755,-0.44,8.28,11701,16181,12.45703,15.3
177781,-0.44,8.2,11702,16182,12.43262,15.3
177809,-0.44,8.2,11702,16185,12.69873,15.3
177837,-0.44,8.2,11703,16189,12.94043,15.3
177864,-0.51,8.2,11705,16193,13.06909,15.3
178329,-0.44,8.35,11701,16191,13.34399,15.3
178356,-0.44,8.42,11696,16197,14.44189,15.3
178383,-0.44,8.35,11695,16203,15.08716,15.3
178411,-0.44,8.42,11694,16208,15.64392,15.3
178439,-0.51,8.35,11694,16213,16.0874,15.3
178839,-0.44,8.28,11693,16204,15.40222,15.3
178866,-0.44,8.2,11694,16200,14.9342,15.3
178893,-0.44,8.2,11696,16201,14.79675,15.3
178921,-0.44,8.42,11698,16202,14.65918,15.3
178949,-0.44,8.2,11700,16204,14.61035,15.3
179345,-0.44,8.42,11698,16196,14.12695,15.3
179372,-0.44,8.28,11698,16192,13.77209,15.3
179399,-0.51,8.2,11700,16192,13.5459,15.3
179427,-0.37,8.42,11702,16194,13.49707,15.3
179454,-0.51,8.2,11703,16197,13.65002,15.3
179893,-0.51,8.42,11701,16189,13.16663,15.3
179919,-0.44,8.42,11700,16187,13.10242,15.3
179947,-0.51,8.35,11700,16187,13.10242,15.3
179975,-0.44,8.35,11700,16189,13.27978,15.3
180002,-0.51,8.28,11701,16192,13.43274,15.3
180451,-0.37,8.64,11696,16191,13.90967,15.3
180477,-0.44,8.57,11691,16198,15.09619,15.3
180505,-0.44,8.57,11688,16205,16.05652,15.3
180533,-0.51,8.72,11686,16210,16.7262,15.3
180560,-0.51,8.57,11685,16215,17.28284,15.3
181014,-0.44,7.98,11685,16204,16.30713,15.3
181041,-0.44,8.2,11688,16198,15.43555,15.3
181068,-0.51,8.13,11692,16197,14.89429,15.3
181096,-0.51,7.98,11695,16197,14.55493,15.3
181124,-0.51,8.13,11697,16198,14.41748,15.3
181527,-0.44,8.28,11695,16191,14.0227,15.3
181554,-0.44,8.2,11695,16189,13.84534,15.3
181581,-0.44,8.2,11696,16191,13.90967,15.3
181609,-0.44,8.28,11698,16194,13.94946,15.3
181637,-0.44,8.2,11699,16198,14.19128,15.3
182050,-0.44,8.35,11697,16190,13.70789,15.3
182077,-0.51,8.35,11696,16186,13.46619,15.3
182105,-0.59,8.35,11696,16187,13.55493,15.3
182132,-0.44,8.28,11697,16189,13.61914,15.3
182159,-0.51,8.35,11698,16192,13.77209,15.3
182592,-0.51,8.5,11696,16186,13.46619,15.3
182619,-0.44,8.5,11694,16185,13.60364,15.3
182646,-0.44,8.42,11693,16186,13.80554,15.3
182674,-0.51,8.42,11692,16189,14.18469,15.3
182702,-0.51,8.42,11693,16192,14.33777,15.3
183110,-0.44,8.57,11691,16185,13.94299,15.3
183137,-0.44,8.5,11690,16181,13.70142,15.3
183164,-0.51,8.5,11690,16181,13.70142,15.3
183192,-0.66,8.5,11690,16183,13.87878,15.3
183220,-0.51,8.5,11690,16185,14.05615,15.3
183640,-0.44,8.57,11684,16184,14.64624,15.3
183666,-0.44,8.72,11678,16192,16.03455,15.3
183694,-0.51,8.57,11675,16201,17.17224,15.3
183721,-0.51,8.5,11674,16207,17.81763,15.3
183749,-0.51,8.5,11674,16212,18.26111,15.3
184245,-0.51,8.06,11675,16200,17.0835,15.3
184271,-0.51,8.06,11680,16191,15.71948,15.3
184299,-0.51,8.06,11685,16187,14.79919,15.3
184327,-0.44,8.06,11689,16186,14.25793,15.3
184354,-0.51,8.13,11693,16186,13.80554,15.3
184785,-0.44,8.35,11692,16179,13.29761,15.3
184812,-0.44,8.2,11692,16177,13.12024,15.3
184840,-0.44,8.28,11693,16179,13.18457,15.3
184867,-0.37,8.2,11695,16182,13.22437,15.3
184895,-0.51,8.2,11696,16185,13.37744,15.3
185344,-0.44,8.28,11693,16179,13.18457,15.3
185370,-0.44,8.42,11690,16180,13.61267,15.3
185398,-0.44,8.35,11689,16182,13.90308,15.3
185425,-0.44,8.35,11689,16186,14.25793,15.3
185453,-0.44,8.42,11690,16190,14.49976,15.3
185854,-0.44,8.2,11688,16181,13.92761,15.3
185881,-0.44,8.42,11688,16178,13.6615,15.3
185909,-0.51,8.42,11689,16179,13.63696,15.3
185936,-0.51,8.42,11690,16181,13.70142,15.3
185964,-0.44,8.5,11691,16183,13.76562,15.3
186396,-0.51,8.64,11687,16180,13.95203,15.3
186423,-0.44,8.57,11682,16186,15.0498,15.3
186450,-0.44,8.57,11679,16194,16.09876,15.3
186478,-0.51,8.57,11677,16200,16.8573,15.3
186506,-0.44,8.57,11677,16204,17.21216,15.3
186955,-0.44,8.35,11677,16195,16.41382,15.3
186982,-0.51,8.2,11681,16189,15.42908,15.3
187010,-0.44,8.2,11685,16188,14.88782,15.3
187037,-0.44,8.2,11688,16189,14.63721,15.3
187065,-0.37,8.2,11691,16190,14.3866,15.3
187470,-0.44,8.42,11689,16182,13.90308,15.3
187497,-0.44,8.28,11689,16179,13.63696,15.3
187525,-0.51,8.28,11690,16180,13.61267,15.3
187552,-0.51,8.28,11691,16181,13.58826,15.3
187580,-0.51,8.28,11692,16184,13.74121,15.3
188013,-0.51,8.42,11689,16176,13.37085,15.3
188040,-0.51,8.42,11687,16174,13.4198,15.3
188067,-0.44,8.42,11687,16176,13.59717,15.3
188095,-0.51,8.42,11687,16178,13.77466,15.3
188123,-0.44,8.13,11688,16180,13.83887,15.3
188552,-0.59,8.72,11685,16174,13.646,15.3
188578,-0.44,8.57,11683,16175,13.96094,15.3
188606,-0.44,8.72,11682,16179,14.42883,15.3
188634,-0.37,8.5,11681,16183,14.89685,15.3
188661,-0.37,8.57,11681,16186,15.16296,15.3
189033,-0.51,8.5,11679,16179,14.76819,0
189060,-0.51,8.64,11680,16177,14.47766,0
189087,-0.51,8.5,11681,16177,14.36462,0
189114,-0.51,8.72,11682,16179,14.42883,0
189142,-0.44,8.64,11683,16181,14.49316,0
189908,-0.51,7.25,11683,16175,13.96094,0
189935,-0.51,7.25,11687,16173,13.33105,0
189963,-0.51,7.25,11692,16168,12.3219,0
189990,-0.51,7.25,11698,16168,11.64319,0
190017,-0.37,7.25,11703,16170,11.255,0
190783,-0.51,5.86,11704,16154,9.72266,0
190810,-0.51,5.86,11706,16139,8.16589,0
190837,-0.44,5.86,11711,16132,6.97937,0
190864,-0.37,5.86,11716,16128,6.05896,0
190892,-0.51,5.86,11724,16123,4.71045,0
191465,-0.51,4.91,11725,16110,3.44421,0
191492,-0.51,4.76,11730,16100,1.99158,0
191519,-0.44,4.83,11736,16095,0.86938,0
191546,-0.44,4.83,11742,16090,-0.25293,0
191574,-0.51,4.91,11748,16091,-0.84302,0
191977,-0.37,4.61,11753,16084,-2.02954,0
192004,-0.51,4.61,11765,16076,-4.09656,0
192031,-0.51,4.54,11775,16076,-5.22778,0
192058,-0.51,4.39,11782,16080,-5.66479,0
192086,-0.44,4.61,11788,16087,-5.72266,0
192703,-0.51,3.15,11779,16082,-5.14807,0
192730,-0.44,2.93,11769,16081,-4.10559,0
192757,-0.51,3.08,11766,16077,-4.12097,0
192784,-0.51,3,11765,16069,-4.71753,0
192812,-0.51,3.08,11766,16067,-5.00806,0
193398,-0.59,1.61,11770,16057,-6.34753,0
193425,-0.51,1.68,11779,16053,-7.72046,0
193453,-0.51,1.68,11787,16058,-8.18188,0
193479,-0.51,1.61,11794,16065,-8.35278,0
193507,-0.51,1.61,11800,16074,-8.23315,0
194235,-0.44,0.37,11800,16072,-8.41064,0
194262,-0.51,0.37,11804,16079,-8.24207,0
194289,-0.44,0.37,11809,16089,-7.92065,0
194317,-0.51,0.37,11814,16100,-7.5105,0
194343,-0.51,0.37,11820,16111,-7.2135,0
195027,-0.37,0.15,11820,16111,-7.2135,0
195054,-0.51,0.15,11821,16123,-6.26221,0
195082,-0.51,0.07,11822,16140,-4.86731,0
195109,-0.51,0.15,11827,16149,-4.63452,0
195136,-0.51,0,11830,16156,-4.35303,0
195693,-0.51,0.15,11829,16151,-4.68335,0
195720,-0.51,0.22,11831,16154,-4.64355,0
195747,-0.51,0.15,11834,16159,-4.53943,0
195775,-0.51,0.07,11836,16164,-4.32202,0
195802,-0.51,0.15,11838,16170,-4.01624,0
196344,-0.51,0.15,11836,16165,-4.2334,4.8
196371,-0.51,0.15,11836,16167,-4.05591,4.8
196399,-0.51,0.15,11836,16171,-3.70117,4.8
196426,-0.37,0.15,11838,16175,-3.57263,4.8
196454,-0.51,0.07,11838,16180,-3.12915,4.8
197167,-0.44,5.27,11818,16183,-0.60059,4.8
197193,-0.44,5.27,11793,16195,3.29187,4.8
197221,-0.51,5.2,11776,16207,6.2793,4.8
197248,-0.44,5.49,11766,16214,8.03149,4.8
197275,-0.51,5.35,11759,16214,8.82336,4.8
197819,-0.44,3.81,11762,16205,7.68567,4.8
197846,-0.51,3.81,11770,16200,6.33716,4.8
197873,-0.44,3.81,11778,16199,5.34351,4.8
197901,-0.44,3.81,11785,16199,4.55164,4.8
197928,-0.59,3.88,11791,16199,3.87292,4.8
198334,-0.51,4.17,11791,16192,3.25195,4.8
198361,-0.44,4.32,11795,16191,2.71082,4.8
198388,-0.44,4.1,11800,16192,2.23389,4.8
198416,-0.37,4.32,11804,16194,1.95886,4.8
198443,-0.37,4.25,11807,16196,1.79688,4.8
198941,-0.44,5.49,11806,16189,1.28906,4.8
198968,-0.51,5.49,11808,16189,1.06287,4.8
198995,-0.59,5.27,11809,16191,1.12708,4.8
199023,-0.59,5.49,11811,16193,1.07837,4.8
199050,-0.51,5.49,11812,16196,1.23132,4.8
199573,-0.44,6.59,11791,16190,3.07458,4.8
199600,-0.44,6.45,11761,16192,6.64563,4.8
199627,-0.59,6.52,11746,16197,8.78589,4.8
199655,-0.44,6.45,11736,16200,10.18323,4.8
199683,-0.37,6.67,11729,16199,10.88635,4.8
200316,-0.51,4.69,11737,16177,8.02991,4.8
200343,-0.44,4.69,11752,16152,4.1156,4.8
200371,-0.59,4.69,11764,16140,1.69373,4.8
200397,-0.51,4.69,11773,16133,0.05469,4.8
200425,-0.44,4.61,11781,16130,-1.11646,4.8
201051,-0.51,6.59,11771,16141,0.99048,4.8
201077,-0.44,6.52,11759,16166,4.56555,4.8
201105,-0.51,6.52,11753,16188,7.19568,4.8
201133,-0.51,6.52,11750,16205,9.04309,4.8
201159,-0.44,6.52,11750,16216,10.0188,4.8
201755,-0.51,5.05,11754,16207,8.76794,4.8
201782,-0.51,5.13,11764,16204,7.37073,4.8
201809,-0.44,5.05,11773,16204,6.35266,4.8
201837,-0.51,5.13,11781,16206,5.625,4.8
201865,-0.51,5.05,11787,16208,5.12378,4.8
202245,-0.44,4.76,11789,16199,4.09924,4.8
202271,-0.51,4.69,11794,16195,3.17871,4.8
202299,-0.51,4.91,11799,16196,2.7019,4.8
202327,-0.51,4.91,11803,16197,2.33801,4.8
202353,-0.51,4.91,11807,16199,2.06299,4.8
202840,-0.44,6.01,11805,16193,1.75708,4.8
202866,-0.51,6.01,11806,16192,1.55518,4.8
202894,-0.51,5.86,11807,16195,1.70813,4.8
202921,-0.51,5.86,11809,16200,1.92541,4.8
202948,-0.51,5.86,11810,16203,2.07837,4.8
203433,-0.51,6.67,11806,16200,2.26477,4.8
203460,-0.51,6.59,11802,16204,3.07214,4.8
203488,-0.51,6.67,11801,16211,3.80627,4.8
203515,-0.44,6.52,11800,16216,4.36279,4.8
203542,-0.44,6.52,11801,16220,4.60461,4.8
203916,-0.51,6.45,11799,16212,4.12109,4.8
203942,-0.44,6.59,11801,16208,3.54016,4.8
203970,-0.51,6.59,11801,16209,3.62878,4.8
203998,-0.44,6.45,11802,16211,3.69312,4.8
204025,-0.44,6.45,11803,16213,3.75732,4.8
204437,-0.44,6.67,11794,16214,4.86414,4.8
204464,-0.44,6.67,11783,16227,7.2616,4.8
204491,-0.44,6.67,11776,16241,9.29529,4.8
204519,-0.44,6.67,11773,16249,10.34436,4.8
204547,-0.44,6.59,11773,16253,10.69922,4.8
205172,-0.44,5.13,11776,16240,9.20654,4.8
205199,-0.51,5.13,11784,16227,7.14844,4.8
205227,-0.44,5.13,11792,16221,5.7113,4.8
205254,-0.51,5.13,11798,16218,4.76648,4.8
205282,-0.51,5.13,11803,16216,4.02344,4.8
205682,-0.51,5.35,11802,16208,3.427,4.8
205709,-0.44,5.42,11804,16205,2.93469,4.8
205736,-0.51,5.42,11806,16207,2.88574,4.8
205764,-0.37,5.27,11809,16209,2.72375,4.8
205792,-0.51,5.35,11810,16211,2.78809,4.8
206245,-0.51,6.01,11808,16203,2.30469,4.8
206272,-0.51,6.01,11808,16201,2.12732,4.8
206300,-0.51,5.86,11809,16203,2.19153,4.8
206327,-0.51,6.08,11810,16205,2.25586,4.8
206355,-0.44,6.01,11811,16207,2.32019,4.8
206829,-0.37,6.67,11808,16201,2.12732,4.8
206856,-0.44,6.59,11806,16201,2.35352,4.8
206883,-0.51,6.59,11805,16206,2.91016,4.8
206911,-0.59,6.59,11804,16210,3.37817,4.8
206939,-0.44,6.59,11805,16213,3.53113,4.8
207360,-0.44,6.81,11792,16220,5.62268,4.8
207386,-0.44,6.81,11775,16241,9.40845,4.8
207414,-0.44,6.81,11766,16260,12.11182,4.8
207441,-0.59,6.88,11760,16271,13.76636,4.8
207469,-0.51,6.59,11757,16276,14.54919,4.8
208235,-0.51,4.39,11758,16242,11.42017,8.7
208262,-0.51,4.39,11762,16198,7.0647,8.7
208289,-0.51,4.39,11765,16168,4.06421,8.7
208317,-0.51,4.39,11768,16148,1.95081,8.7
208345,-0.51,4.39,11771,16134,0.36963,8.7
209076,-0.51,6.88,11758,16138,2.19495,8.7
209102,-0.51,6.88,11742,16145,4.62585,8.7
209130,-0.44,6.81,11734,16149,5.88562,8.7
209158,-0.51,6.96,11728,16160,7.54004,8.7
209185,-0.44,6.88,11725,16171,8.8551,8.7
209558,-0.51,6.74,11727,16167,8.27417,8.7
209585,-0.51,6.74,11735,16170,7.63513,8.7
209612,-0.51,6.96,11743,16174,7.08508,8.7
209640,-0.44,6.96,11749,16180,6.9386,8.7
209667,-0.44,6.81,11755,16187,6.88086,8.7
210113,-0.51,7.1,11754,16184,6.72778,8.7
210140,-0.51,7.18,11757,16188,6.74316,8.7
210167,-0.51,7.1,11761,16195,6.91174,8.7
210195,-0.59,7.03,11764,16201,7.10461,8.7
210222,-0.44,7.03,11767,16205,7.12012,8.7
210657,-0.51,7.32,11760,16208,8.17798,8.7
210683,-0.37,7.47,11753,16219,9.94556,8.7
210711,-0.44,7.54,11749,16229,11.28516,8.7
210739,-0.44,7.32,11748,16238,12.19653,8.7
210765,-0.37,7.03,11748,16243,12.64001,8.7
211305,-0.51,6.3,11750,16234,11.61548,8.7
211332,-0.44,6.3,11759,16230,10.24255,8.7
211359,-0.51,6.15,11767,16230,9.33765,8.7
211387,-0.44,6.3,11774,16231,8.63452,8.7
211415,-0.44,6.3,11779,16232,8.15759,8.7
211803,-0.51,6.67,11780,16225,7.42358,8.7
211829,-0.51,6.37,11783,16222,6.81812,8.7
211857,-0.51,6.45,11787,16223,6.45435,8.7
211885,-0.44,6.45,11789,16225,6.40552,8.7
211911,-0.51,6.37,11792,16227,6.24353,8.7
212386,-0.59,6.96,11790,16219,5.76013,8.7
212413,-0.51,6.74,11790,16216,5.49402,8.7
212441,-0.44,6.96,11791,16217,5.4696,8.7
212468,-0.51,6.96,11793,16218,5.33203,8.7
212495,-0.51,6.96,11794,16220,5.39636,8.7
213006,-0.44,7.47,11779,16223,7.35925,8.7
213032,-0.44,7.47,11760,16235,10.573,8.7
213060,-0.44,7.47,11747,16248,13.19666,8.7
213088,-0.51,7.54,11740,16256,14.69824,8.7
213115,-0.44,7.47,11736,16261,15.59424,8.7
213784,-0.51,5.93,11741,16234,12.63354,8.7
213811,-0.59,5.93,11751,16201,8.57507,8.7
213838,-0.44,5.93,11759,16180,5.80737,8.7
213866,-0.51,5.93,11766,16167,3.86243,8.7
213894,-0.51,5.93,11772,16159,2.474,8.7
214532,-0.44,7.32,11765,16164,3.70947,8.7
214558,-0.51,7.54,11757,16182,6.21094,8.7
214586,-0.44,7.32,11755,16198,7.85657,8.7
214614,-0.51,7.54,11753,16209,9.05847,8.7
214640,-0.44,7.32,11753,16219,9.94556,8.7
215061,-0.51,6.88,11753,16213,9.41333,8.7
215088,-0.51,6.88,11757,16215,9.13818,8.7
215115,-0.51,6.88,11762,16218,8.83874,8.7
215143,-0.37,6.88,11767,16221,8.53931,8.7
215171,-0.51,6.88,11770,16225,8.55481,8.7
215543,-0.51,6.88,11770,16218,7.93384,8.7
215570,-0.37,6.81,11772,16216,7.53015,8.7
215598,-0.44,6.88,11775,16218,7.36816,8.7
215625,-0.51,6.88,11778,16220,7.2063,8.7
215653,-0.44,6.96,11781,16224,7.22168,8.7
216084,-0.51,7.18,11780,16216,6.62524,8.7
216111,-0.44,7.1,11780,16213,6.35913,8.7
216138,-0.51,7.1,11780,16214,6.44788,8.7
216166,-0.51,7.18,11781,16217,6.60083,8.7
216193,-0.44,7.1,11782,16219,6.66504,8.7
216648,-0.51,7.54,11772,16223,8.15112,8.7
216675,-0.51,7.54,11759,16239,11.04089,8.7
216702,-0.51,7.4,11752,16254,13.16333,8.7
216730,-0.51,7.4,11747,16263,14.52722,8.7
216758,-0.51,7.47,11745,16268,15.19702,8.7
217408,-0.51,6.01,11749,16245,12.70435,8.7
217435,-0.37,6.01,11758,16218,9.29126,8.7
217462,-0.51,6.01,11766,16201,6.8783,8.7
217490,-0.51,6.01,11772,16190,5.22388,8.7
217518,-0.51,6.01,11779,16184,3.89978,8.7
218095,-0.51,7.18,11776,16180,3.88428,8.7
218122,-0.51,7.25,11776,16183,4.15039,8.7
218149,-0.51,7.1,11777,16187,4.39221,8.7
218177,-0.51,7.18,11777,16193,4.92444,8.7
218204,-0.51,7.1,11778,16198,5.25476,8.7
218721,-0.44,7.62,11764,16202,7.19336,8.7
